date,open,high,low,close,volume
2024-04-12,5496.0,5511.5,5438.75,5457.25,1589894.0
2024-04-15,5503.5,5505.25,5379.75,5390.25,1783220.0
2024-04-16,5393.5,5410.5,5363.5,5378.0,1651678.0
2024-04-17,5404.5,5406.0,5330.0,5346.25,1605762.0
2024-04-18,5358.25,5381.0,5321.0,5332.25,1422006.0
2024-04-19,5330.25,5341.75,5271.25,5284.25,1674410.0
2024-04-22,5312.25,5361.5,5286.75,5330.5,1283056.0
2024-04-23,5353.5,5400.25,5347.75,5393.0,1113851.0
2024-04-24,5403.75,5412.25,5356.75,5394.0,1232558.0
2024-04-25,5322.25,5420.5,5304.0,5367.25,1498881.0
2024-04-26,5397.75,5435.25,5390.75,5419.25,1107562.0
2024-04-29,5436.0,5443.25,5405.75,5435.75,974638.0
2024-04-30,5418.5,5429.5,5334.25,5351.25,1380158.0
2024-05-01,5341.75,5414.25,5325.0,5329.5,1702612.0
2024-05-02,5368.25,5399.75,5318.75,5377.0,1302730.0
2024-05-03,5442.25,5456.5,5414.25,5443.75,1270763.0
2024-05-06,5469.0,5499.75,5464.25,5498.5,839915.0
2024-05-07,5508.75,5520.0,5497.5,5506.25,918636.0
2024-05-08,5483.5,5509.75,5482.5,5505.0,806059.0
2024-05-09,5503.5,5539.0,5496.0,5532.75,902496.0
2024-05-10,5550.25,5559.25,5526.25,5540.5,908155.0
2024-05-13,5557.0,5558.5,5526.75,5539.75,770803.0
2024-05-14,5541.0,5570.0,5535.25,5565.0,980366.0
2024-05-15,5590.25,5636.5,5583.25,5632.0,1098467.0
2024-05-16,5631.25,5649.0,5613.5,5618.5,1007091.0
2024-05-17,5619.5,5627.5,5603.25,5626.0,846374.0
2024-05-20,5626.75,5648.25,5622.25,5630.75,864175.0
2024-05-21,5623.0,5647.5,5621.0,5645.0,808534.0
2024-05-22,5637.25,5646.75,5604.25,5626.75,1079510.0
2024-05-23,5657.75,5658.75,5569.25,5581.75,1722980.0
2024-05-24,5602.0,5628.25,5591.75,5620.0,1023163.0
2024-05-28,5627.25,5630.25,5593.75,5622.5,1097609.0
2024-05-29,5578.25,5595.5,5563.75,5565.5,1153203.0
2024-05-30,5565.25,5573.0,5532.0,5545.0,1166292.0
2024-05-31,5552.5,5604.75,5497.5,5596.5,2010353.0
2024-06-03,5610.25,5611.25,5541.0,5597.75,1499080.0
2024-06-04,5581.75,5610.25,5565.0,5602.25,1384834.0
2024-06-05,5626.25,5669.25,5604.0,5666.75,1158668.0
2024-06-06,5670.0,5674.5,5645.0,5664.0,1014739.0
2024-06-07,5652.75,5687.5,5640.5,5653.75,1226752.0
2024-06-10,5647.25,5677.25,5640.5,5670.75,963354.0
2024-06-11,5655.75,5688.25,5633.75,5685.75,1171246.0
2024-06-12,5734.75,5760.5,5720.0,5743.5,1471371.0
2024-06-13,5749.25,5751.25,5711.75,5741.25,1100438.0
2024-06-14,5722.75,5743.5,5711.75,5740.5,822120.0
2024-06-17,5734.25,5802.0,5729.0,5786.75,370122.0
2024-06-18,5788.0,5804.0,5784.0,5801.0,826651.0
2024-06-20,5811.75,5818.5,5765.25,5784.5,1251670.0
2024-06-21,5774.25,5786.25,5758.25,5776.75,1042563.0
2024-06-24,5771.0,5799.5,5749.25,5755.0,1172557.0
2024-06-25,5767.0,5780.0,5750.75,5775.0,901579.0
2024-06-26,5762.75,5789.75,5755.5,5773.5,929005.0
2024-06-27,5779.0,5796.0,5769.75,5790.25,1016060.0
2024-06-28,5793.5,5827.25,5749.75,5772.25,1497621.0
2024-07-01,5777.25,5779.75,5743.25,5772.0,1153785.0
2024-07-02,5755.25,5811.25,5754.25,5804.0,1043427.0
2024-07-03,5805.5,5838.5,5805.0,5833.5,580495.0
2024-07-05,5834.75,5870.0,5827.75,5858.5,884456.0
2024-07-08,5873.25,5882.0,5858.75,5872.5,782000.0
2024-07-09,5880.5,5890.5,5872.25,5876.25,880100.0
2024-07-10,5888.0,5937.25,5885.0,5931.0,994506.0
2024-07-11,5933.25,5942.75,5874.25,5884.5,1647027.0
2024-07-12,5891.0,5955.75,5887.25,5913.25,1403663.0
2024-07-15,5937.0,5966.75,5911.75,5935.0,1471495.0
2024-07-16,5945.5,5969.5,5937.0,5963.5,1262672.0
2024-07-17,5900.5,5918.75,5876.0,5887.75,1705285.0
2024-07-18,5897.0,5907.25,5811.75,5843.0,2210063.0
2024-07-19,5829.5,5847.75,5782.25,5793.5,1736154.0
2024-07-22,5836.0,5859.5,5814.5,5851.5,1391037.0
2024-07-23,5850.75,5874.0,5836.25,5845.25,1164456.0
2024-07-24,5789.5,5792.5,5699.0,5721.0,1800269.0
2024-07-25,5709.25,5773.25,5668.0,5681.0,2357407.0
2024-07-26,5716.0,5768.0,5707.25,5737.75,1671704.0
2024-07-29,5753.5,5765.0,5718.75,5743.25,1453176.0
2024-07-30,5755.5,5767.25,5668.75,5688.5,1828964.0
2024-07-31,5783.75,5831.0,5768.5,5811.75,1723162.0
2024-08-01,5820.0,5843.75,5681.0,5708.5,2369701.0
2024-08-02,5639.0,5652.25,5563.0,5590.5,2576469.0
2024-08-05,5383.25,5508.5,5369.25,5476.0,2313948.0
2024-08-06,5462.25,5573.75,5448.25,5476.75,1682901.0
2024-08-07,5558.75,5591.75,5422.25,5428.0,1810284.0
2024-08-08,5509.75,5593.5,5488.0,5585.25,1448033.0
2024-08-09,5569.0,5618.75,5555.75,5597.75,1104669.0
2024-08-12,5614.5,5630.75,5579.75,5600.5,1040050.0
2024-08-13,5637.75,5698.0,5635.75,5692.0,995830.0
2024-08-14,5703.25,5725.75,5674.75,5719.25,1033183.0
2024-08-15,5772.5,5813.5,5766.0,5808.5,1091257.0
2024-08-16,5790.0,5828.5,5788.0,5822.25,810921.0
2024-08-19,5824.25,5876.0,5815.25,5869.25,788094.0
2024-08-20,5870.0,5888.5,5851.0,5863.75,852228.0
2024-08-21,5875.5,5900.5,5857.0,5886.25,915179.0
2024-08-22,5904.25,5911.0,5825.0,5841.25,1228801.0
2024-08-23,5870.0,5907.75,5846.0,5895.75,1230725.0
2024-08-26,5906.75,5915.0,5863.5,5873.75,941312.0
2024-08-27,5867.5,5894.5,5855.0,5887.75,822974.0
2024-08-28,5884.5,5889.25,5817.75,5836.0,1192935.0
2024-08-29,5874.75,5909.5,5840.75,5861.75,1294388.0
2024-08-30,5875.5,5910.75,5837.0,5901.75,1307103.0
2024-09-03,5870.0,5874.25,5756.0,5778.75,1508786.0
2024-09-04,5762.25,5806.25,5754.25,5767.0,1400451.0
2024-09-05,5768.0,5798.25,5728.0,5750.5,1435434.0
2024-09-06,5754.75,5772.5,5628.0,5638.0,1877364.0
2024-09-09,5699.0,5731.25,5678.5,5725.5,1272609.0
2024-09-10,5736.75,5744.75,5684.5,5738.0,1237372.0
2024-09-11,5739.0,5809.0,5646.75,5798.75,1858254.0
2024-09-12,5804.0,5850.25,5780.5,5839.25,1296531.0
2024-09-13,5850.75,5886.25,5848.0,5870.75,911780.0
2024-09-16,5871.75,5886.25,5852.5,5878.0,384457.0
2024-09-17,5901.5,5917.0,5856.0,5879.25,994101.0
2024-09-18,5886.25,5936.25,5853.25,5858.25,1336663.0
2024-09-19,5959.5,5979.5,5928.75,5959.25,1201027.0
2024-09-20,5941.5,5956.25,5913.5,5942.75,1222277.0
2024-09-23,5955.75,5966.0,5941.75,5958.0,849859.0
2024-09-24,5965.75,5976.0,5935.25,5973.75,949145.0
2024-09-25,5972.5,5980.75,5949.0,5960.25,848698.0
2024-09-26,6006.75,6010.0,5959.5,5986.75,1060975.0
2024-09-27,5993.75,6004.25,5963.5,5973.0,989526.0
2024-09-30,5961.75,6003.0,5937.0,5996.75,1177761.0
2024-10-01,5991.0,5991.75,5913.0,5940.5,1713834.0
2024-10-02,5930.25,5954.5,5903.5,5941.0,982650.0
2024-10-03,5925.0,5951.0,5905.5,5930.0,1157921.0
2024-10-04,5975.25,5987.0,5930.0,5982.0,1126828.0
2024-10-07,5963.5,5970.5,5914.25,5925.0,939461.0
2024-10-08,5953.75,5989.0,5944.5,5982.5,853947.0
2024-10-09,5981.5,6030.0,5975.5,6024.5,924305.0
2024-10-10,6008.0,6026.5,5993.75,6012.0,849776.0
2024-10-11,6007.25,6052.5,6006.0,6043.75,831779.0
2024-10-14,6061.0,6104.25,6057.25,6093.75,730147.0
2024-10-15,6096.5,6099.5,6033.5,6046.75,1141292.0
2024-10-16,6045.75,6077.75,6037.0,6071.75,758618.0
2024-10-17,6108.75,6111.0,6069.5,6071.75,970596.0
2024-10-18,6086.5,6101.25,6071.25,6091.25,730386.0
2024-10-21,6083.5,6094.0,6049.0,6081.25,900472.0
2024-10-22,6053.5,6089.5,6046.25,6077.5,824052.0
2024-10-23,6054.5,6059.0,5983.0,6021.0,1270236.0
2024-10-24,6040.75,6041.5,6005.25,6032.5,967724.0
2024-10-25,6054.25,6086.0,6018.0,6029.5,1166219.0
2024-10-28,6064.5,6065.25,6043.5,6045.5,782353.0
2024-10-29,6035.75,6068.5,6020.75,6055.25,951380.0
2024-10-30,6050.25,6071.5,6023.5,6035.75,1063978.0
2024-10-31,5989.25,5989.5,5913.25,5918.5,1594015.0
2024-11-01,5941.5,5986.0,5933.0,5939.0,1259321.0
2024-11-04,5938.5,5952.5,5904.0,5923.5,1062280.0
2024-11-05,5933.5,6006.0,5931.0,5994.75,998081.0
2024-11-06,6125.75,6154.25,6086.0,6145.25,1279630.0
2024-11-07,6164.5,6201.75,6163.5,6192.25,1004076.0
2024-11-08,6193.0,6230.0,6193.0,6214.25,885615.0
2024-11-11,6231.5,6235.0,6202.25,6221.0,848998.0
2024-11-12,6219.75,6226.0,6174.5,6201.75,1123146.0
2024-11-13,6204.5,6224.75,6179.75,6204.75,1125096.0
2024-11-14,6204.0,6209.5,6151.5,6165.75,1276933.0
2024-11-15,6123.0,6128.25,6061.25,6081.5,1541559.0
2024-11-18,6085.5,6119.25,6076.0,6105.75,1027558.0
2024-11-19,6068.5,6134.25,6060.75,6125.0,1158420.0
2024-11-20,6124.75,6130.75,6064.5,6124.0,1326899.0
2024-11-21,6155.0,6172.75,6092.5,6157.75,1476163.0
2024-11-22,6155.5,6181.5,6149.75,6175.0,1244358.0
2024-11-25,6215.75,6229.5,6170.25,6195.0,1333989.0
2024-11-26,6207.0,6233.75,6200.0,6227.75,988233.0
2024-11-27,6222.5,6226.5,6188.5,6203.75,922682.0
2024-11-29,6210.5,6250.25,6208.0,6241.5,564144.0
2024-12-02,6245.25,6259.0,6239.5,6253.25,773533.0
2024-12-03,6248.5,6261.25,6237.25,6257.25,786531.0
2024-12-04,6270.75,6293.75,6263.0,6286.75,902562.0
2024-12-05,6290.25,6299.0,6272.25,6276.75,921410.0
2024-12-06,6285.75,6302.75,6281.0,6288.0,915367.0
2024-12-09,6287.5,6289.0,6250.25,6253.5,1126751.0
2024-12-10,6262.5,6266.0,6229.25,6242.75,1105309.0
2024-12-11,6266.5,6294.0,6263.0,6278.25,990657.0
2024-12-12,6273.0,6278.75,6245.5,6249.0,1152801.0
2024-12-13,6268.0,6275.75,6230.75,6241.25,1027682.0
2024-12-16,6263.0,6281.5,6255.0,6267.25,378263.0
2024-12-17,6240.25,6251.25,6226.75,6240.0,997849.0
2024-12-18,6236.75,6261.0,6015.25,6049.5,2009987.0
2024-12-19,6099.0,6115.75,6040.25,6043.25,1716173.0
2024-12-20,6016.0,6162.0,6006.75,6112.25,1720536.0
2024-12-23,6109.0,6154.25,6074.75,6147.0,1102412.0
2024-12-24,6159.25,6211.75,6153.5,6210.25,497422.0
2024-12-26,6190.75,6219.75,6174.75,6207.25,724386.0
2024-12-27,6163.75,6166.75,6092.75,6137.75,1411141.0
2024-12-30,6064.75,6103.5,6027.0,6068.25,1282058.0
2024-12-31,6082.25,6090.25,6026.0,6045.0,1142781.0
2025-01-02,6077.5,6095.0,5982.75,6025.25,1496415.0
2025-01-03,6054.25,6107.0,6043.25,6099.75,1009229.0
2025-01-06,6143.75,6179.75,6114.5,6131.25,1207465.0
2025-01-07,6153.25,6156.75,6044.25,6063.75,1543475.0
2025-01-08,6063.5,6081.5,6025.75,6068.75,1436052.0
2025-01-10,6029.5,6030.75,5952.75,5969.25,1696145.0
2025-01-13,5924.5,5991.5,5920.0,5990.0,1420722.0
2025-01-14,6011.25,6018.5,5950.0,5999.75,1525051.0
2025-01-15,6074.5,6111.75,6062.0,6098.0,1256322.0
2025-01-16,6112.25,6114.75,6071.5,6079.25,1268024.0
2025-01-17,6137.5,6162.75,6123.25,6143.5,1082380.0
2025-01-21,6175.5,6205.25,6154.75,6203.75,1111823.0
2025-01-22,6228.75,6248.5,6223.75,6232.75,987104.0
2025-01-23,6226.0,6267.25,6223.75,6261.5,917464.0
2025-01-24,6265.25,6275.5,6234.5,6244.75,1017586.0
2025-01-27,6108.5,6168.0,6107.0,6161.5,1688108.0
2025-01-28,6169.0,6217.75,6134.25,6203.25,1279360.0
2025-01-29,6199.5,6203.25,6153.5,6188.25,1342483.0
2025-01-30,6201.5,6228.75,6168.0,6205.25,1370253.0
2025-01-31,6235.0,6260.75,6169.25,6177.0,1609577.0
2025-02-03,6082.0,6173.5,6059.75,6166.75,1710271.0
2025-02-04,6134.25,6180.25,6128.75,6157.0,1012513.0
2025-02-05,6162.25,6204.0,6140.5,6202.0,956301.0
2025-02-06,6216.25,6220.75,6181.75,6206.25,962904.0
2025-02-07,6223.0,6235.75,6152.25,6161.25,1463511.0
2025-02-10,6192.5,6208.0,6179.25,6199.75,799826.0
2025-02-11,6176.5,6211.0,6175.5,6202.5,832687.0
2025-02-12,6141.75,6196.75,6134.5,6191.5,1208692.0
2025-02-13,6195.5,6251.0,6182.0,6245.0,1250351.0
2025-02-14,6247.25,6258.25,6238.5,6246.75,800631.0
2025-02-18,6256.25,6262.5,6230.75,6257.75,923879.0
2025-02-19,6247.0,6280.0,6242.0,6268.25,880021.0
2025-02-20,6261.5,6263.0,6215.0,6245.75,1205593.0
2025-02-21,6245.25,6245.75,6135.25,6140.75,1691282.0
2025-02-24,6161.25,6171.5,6104.75,6116.0,1504553.0
2025-02-25,6110.75,6118.25,6033.0,6089.75,1864022.0
2025-02-26,6097.0,6134.5,6054.75,6100.5,1644132.0
2025-02-27,6105.75,6117.75,5981.0,5989.25,2198039.0
2025-02-28,5988.0,6080.75,5955.5,6067.5,2339848.0
2025-03-03,6094.75,6107.25,5928.75,5983.0,2229904.0
2025-03-04,5926.25,5983.75,5849.75,5932.25,2787493.0
2025-03-05,5894.25,5977.5,5856.5,5953.0,1818034.0
2025-03-06,5879.75,5928.25,5825.25,5867.25,2155400.0
2025-03-07,5831.0,5897.5,5777.25,5878.0,1865672.0
2025-03-10,5796.0,5816.25,5674.0,5732.25,2068540.0
2025-03-11,5712.25,5747.5,5635.75,5679.25,2072069.0
2025-03-12,5739.25,5748.75,5652.25,5700.25,1513479.0
2025-03-13,5700.75,5706.75,5610.5,5639.25,1561732.0
2025-03-14,5674.5,5752.75,5666.25,5732.25,1307645.0
2025-03-17,5741.0,5812.5,5736.25,5784.75,554859.0
2025-03-18,5761.0,5763.5,5702.5,5721.25,1012724.0
2025-03-19,5739.75,5823.25,5727.75,5782.25,1161071.0
2025-03-20,5743.75,5818.0,5736.5,5765.0,1262798.0
2025-03-21,5715.75,5774.75,5704.0,5770.5,1214847.0
2025-03-24,5835.5,5878.75,5828.75,5868.75,1106689.0
2025-03-25,5879.25,5890.75,5862.75,5879.75,842431.0
2025-03-26,5877.25,5888.0,5795.5,5812.25,1269498.0
2025-03-27,5795.25,5832.75,5772.25,5791.75,1287285.0
2025-03-28,5776.0,5783.75,5653.5,5674.5,1595221.0
2025-03-31,5614.5,5724.75,5584.5,5705.0,1766518.0
2025-04-01,5690.25,5747.0,5651.5,5726.5,1521048.0
2025-04-02,5664.5,5826.0,5617.25,5764.5,1731714.0
2025-04-03,5561.75,5591.25,5464.75,5482.5,1823539.0
2025-04-04,5341.0,5363.25,5120.5,5157.0,2588176.0
2025-04-07,4988.0,5335.0,4911.5,5144.0,2426204.0
2025-04-08,5320.25,5353.75,4985.75,5066.25,1829856.0
2025-04-09,5028.5,5570.5,5025.5,5541.25,2186917.0
2025-04-10,5424.75,5438.25,5193.75,5350.5,1856600.0
2025-04-11,5329.25,5467.75,5299.5,5440.5,1229830.0
2025-04-14,5543.5,5546.75,5440.25,5490.5,1001830.0
2025-04-15,5499.25,5535.25,5469.0,5478.0,920261.0
