date,open,high,low,close,volume
2024-07-19,140.65,140.8,140.54,140.68,862.0
2024-07-20,140.66,140.66,140.47,140.52,272.0
2024-07-22,140.58,140.69,140.36,140.38,572.0
2024-07-23,140.34,140.49,140.29,140.47,748.0
2024-07-24,140.47,140.48,140.22,140.23,1324.0
2024-07-25,140.23,140.51,139.97,140.39,1520.0
2024-07-26,140.39,140.47,140.12,140.3,2356.0
2024-07-27,140.35,140.5,140.3,140.41,1268.0
2024-07-29,140.38,140.73,140.38,140.72,1472.0
2024-07-30,140.71,140.95,140.64,140.93,3033.0
2024-07-31,140.88,140.92,140.15,140.32,3786.0
2024-08-01,140.31,140.64,140.24,140.46,1685.0
2024-08-02,140.47,141.58,140.44,141.5,3739.0
2024-08-03,141.48,142.41,141.48,142.4,2008.0
2024-08-05,142.03,143.94,142.03,143.3,5371.0
2024-08-06,143.26,143.99,141.86,142.44,3706.0
2024-08-07,142.44,142.93,142.07,142.4,2940.0
2024-08-08,142.31,142.87,142.16,142.78,1708.0
2024-08-09,142.82,142.84,142.29,142.7,1381.0
2024-08-10,142.67,142.9,142.67,142.73,288.0
2024-08-12,142.77,142.95,142.74,142.77,101.0
2024-08-13,142.74,142.85,142.53,142.77,1760.0
2024-08-14,142.74,143.1,142.7,142.9,1594.0
2024-08-15,142.96,143.13,142.69,142.77,5658.0
2024-08-16,142.77,142.79,142.21,142.41,4205.0
2024-08-17,142.43,142.51,142.32,142.34,556.0
2024-08-19,142.38,142.42,142.08,142.35,1509.0
2024-08-20,142.31,142.39,142.18,142.32,3122.0
2024-08-21,142.33,142.61,142.29,142.48,906.0
2024-08-22,142.49,142.59,142.31,142.32,2586.0
2024-08-23,142.34,142.34,142.09,142.09,1035.0
2024-08-24,142.13,142.31,142.05,142.08,148.0
2024-08-26,142.25,142.41,142.25,142.32,1105.0
2024-08-27,142.3,142.38,142.19,142.32,680.0
2024-08-28,142.29,142.4,142.13,142.15,1141.0
2024-08-29,142.14,142.32,142.08,142.3,772.0
2024-08-30,142.32,142.32,142.05,142.27,914.0
2024-08-31,142.28,142.3,142.12,142.15,377.0
2024-09-02,142.09,142.15,142.06,142.06,635.0
2024-09-03,142.08,142.09,141.89,141.94,846.0
2024-09-04,141.93,142.45,141.91,142.41,2707.0
2024-09-05,142.42,142.71,142.4,142.44,1965.0
2024-09-06,142.46,142.8,142.42,142.78,4974.0
2024-09-07,142.74,142.94,142.38,142.48,810.0
2024-09-09,142.46,142.59,142.2,142.21,3306.0
2024-09-10,142.23,142.42,142.23,142.35,3712.0
2024-09-11,142.34,142.84,142.33,142.83,1286.0
