date,open,high,low,close,volume
2025-03-19,92.45,92.46,92.06,92.3,142001.0
2025-03-20,92.54,92.99,91.93,92.02,229150.0
2025-03-21,92.08,92.16,91.47,91.61,209962.0
2025-03-24,91.38,91.89,91.21,91.28,174454.0
2025-03-25,91.25,91.25,90.91,91.0,216862.0
2025-03-26,91.33,91.57,90.73,91.31,294461.0
2025-03-27,91.35,91.46,90.53,90.68,280364.0
2025-03-28,91.03,91.63,91.01,91.46,189641.0
2025-03-31,91.83,92.08,91.57,91.67,236183.0
2025-04-01,91.73,92.43,91.73,92.06,194715.0
2025-04-02,92.11,92.52,91.81,92.13,198359.0
2025-04-03,92.71,93.23,92.43,93.15,319269.0
2025-04-04,93.52,94.4,93.39,93.61,439493.0
2025-04-07,94.3,94.48,91.56,92.13,424315.0
2025-04-08,91.9,92.61,91.58,92.1,291049.0
2025-04-09,91.72,91.72,89.97,90.68,363046.0
2025-04-10,90.73,91.87,90.63,91.68,291579.0
2025-04-11,91.6,91.73,90.45,90.62,239485.0
2025-04-14,91.0,91.61,90.96,91.48,150116.0
2025-04-15,91.71,91.97,91.41,91.62,185809.0
2025-04-16,92.05,92.3,91.76,91.93,146579.0
2025-04-17,91.89,92.57,91.71,92.43,136888.0
2025-04-22,92.15,92.55,91.94,92.42,157226.0
2025-04-23,92.59,93.3,92.35,92.5,223412.0
2025-04-24,92.63,93.16,92.49,93.07,149144.0
2025-04-25,92.91,93.32,92.88,93.13,111106.0
2025-04-28,93.17,93.31,92.77,93.01,100775.0
2025-04-29,93.07,93.48,92.94,93.23,144547.0
2025-04-30,93.36,93.77,93.33,93.5,191862.0
2025-05-01,93.78,93.86,93.14,93.52,88147.0
2025-05-02,93.32,93.91,92.82,93.15,177176.0
2025-05-06,92.86,92.97,92.3,92.8,162278.0
2025-05-07,92.89,93.51,92.77,93.41,152598.0
2025-05-08,93.41,93.57,92.41,92.83,186884.0
2025-05-09,92.41,92.51,92.05,92.45,139283.0
2025-05-12,91.87,91.93,91.61,91.79,143998.0
2025-05-13,91.66,91.76,91.45,91.64,155184.0
2025-05-14,91.57,91.65,90.94,91.03,222711.0
2025-05-15,91.2,91.62,91.0,91.45,181112.0
2025-05-16,91.86,92.01,91.57,91.71,127193.0
2025-05-19,91.31,91.55,90.84,91.48,174056.0
2025-05-20,91.48,91.89,90.9,91.11,226658.0
2025-05-21,90.7,90.86,90.37,90.58,194826.0
